ANO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P801_1,P801_2,P801_3,P801_4,P801_5,P801_6,P801_7,P801_8,P801_9,P801_10,P801_11,P801_12,P801_13,P801_14,P801_15,P801_16,P801_17,P801_20,P801_18,P801_19,P806,TICUEST01,FACTOR07,NCONGLOME,SUB_CONGLOME
2022,08,018783,099,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.50344705581665,039010,01
2022,08,018802,006,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,188.537338256836,050886,00
2022,08,018802,022,11,170101,7,3,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,188.537338256836,050886,00
2022,08,018802,050,11,170101,7,3,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,188.537338256836,050886,00
2022,08,018802,064,11,170101,7,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,188.537338256836,050886,00
2022,08,018802,080,11,170101,7,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,050886,00
2022,08,018802,095,11,170101,7,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,188.537338256836,050886,00
2022,08,018816,004,11,170101,7,3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.50344705581665,038939,00
2022,08,018816,035,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.50344705581665,038939,00
2022,08,018816,052,11,170101,7,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.50344705581665,038939,00
2022,08,018816,068,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.50344705581665,038939,00
2022,08,018816,085,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.50344705581665,038939,00
2022,08,018816,117,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.50344705581665,038939,00
2022,08,018816,133,11,170101,7,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,6.50344705581665,038939,00
2022,08,018835,022,11,170102,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,039011,01
2022,08,018835,048,11,170102,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2,188.537338256836,039011,01
2022,08,018835,173,11,170102,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,188.537338256836,039011,01
2022,08,018835,201,11,170102,7,5,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,188.537338256836,039011,01
2022,08,018835,229,11,170102,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,188.537338256836,039011,01
2022,08,018842,015,11,170103,7,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,050906,00
2022,08,018842,041,11,170103,7,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,050906,00
2022,08,018842,054,11,170103,7,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,050906,00
2022,08,018842,079,11,170103,7,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,188.537338256836,050906,00
2022,08,018842,092,11,170103,7,5,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,188.537338256836,050906,00
2022,08,018869,025,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,026,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,027,11,170101,7,8,01,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,028,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,100,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,101,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,102,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018869,103,11,170101,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,39.1243438720703,039044,00
2022,08,018887,022,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,68.5439987182617,046615,00
2022,08,018887,086,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,68.5439987182617,046615,00
2022,08,018887,108,11,180101,3,3,01,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0, ,2,68.5439987182617,046615,00
2022,08,018887,150,11,180101,3,3,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,68.5439987182617,046615,00
2022,08,018887,169,11,180101,3,3,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,68.5439987182617,046615,00
2022,08,018887,188,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,68.5439987182617,046615,00
2022,08,018901,017,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,043950,00
2022,08,018901,053,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,46.0037727355957,043950,00
2022,08,018901,071,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,043950,00
2022,08,018901,105,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,043950,00
2022,08,018901,120,11,180101,3,3,03,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,46.0037727355957,043950,00
2022,08,018901,135,11,180101,3,3,01,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0, ,2,46.0037727355957,043950,00
2022,08,018924,005,11,180101,3,3,04,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,145.836975097656,043847,00
2022,08,018924,023,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,145.836975097656,043847,00
2022,08,018924,040,11,180101,3,3,01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,145.836975097656,043847,00
2022,08,018924,127,11,180101,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,145.836975097656,043847,00
2022,08,018924,142,11,180101,3,3,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,145.836975097656,043847,00
2022,08,018964,009,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044029,00
2022,08,018964,042,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,6.86488056182861,044029,00
2022,08,018964,057,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044029,00
2022,08,018964,090,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,6.86488056182861,044029,00
2022,08,018964,122,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044029,00
2022,08,018975,004,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044119,00
2022,08,018975,016,11,180301,3,3,02,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,6.86488056182861,044119,00
2022,08,018975,050,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044119,00
2022,08,018975,063,11,180301,3,3,01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,6.86488056182861,044119,00
2022,08,018975,080,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,6.86488056182861,044119,00
2022,08,018977,004,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,145.836975097656,044093,00
2022,08,018977,031,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,145.836975097656,044093,00
2022,08,018977,044,11,180301,3,3,02,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,145.836975097656,044093,00
2022,08,018977,071,11,180301,3,3,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,145.836975097656,044093,00
2022,08,018977,098,11,180301,3,3,01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,145.836975097656,044093,00
2022,08,018977,112,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,145.836975097656,044093,00
2022,08,018991,013,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,46.0037727355957,044138,00
2022,08,018991,031,11,180301,3,3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,044138,00
2022,08,018991,086,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,044138,00
2022,08,018991,105,11,180301,3,3,01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,46.0037727355957,044138,00
2022,08,018991,140,11,180301,3,3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,044138,00
2022,08,018992,006,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,46.0037727355957,044074,00
2022,08,018992,022,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,46.0037727355957,044074,00
2022,08,018992,055,11,180301,3,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,46.0037727355957,044074,00
2022,08,018992,072,11,180301,3,3,01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,46.0037727355957,044074,00
2022,08,018992,088,11,180301,3,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,46.0037727355957,044074,00
2022,08,018992,105,11,180301,3,3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,46.0037727355957,044074,00
2022,08,019000,011,11,180302,3,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,68.5439987182617,051488,00
2022,08,019000,027,11,180302,3,5,03,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,68.5439987182617,051488,00
2022,08,019000,041,11,180302,3,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,68.5439987182617,051488,00
2022,08,019000,072,11,180302,3,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,68.5439987182617,051488,00
2022,08,019000,088,11,180302,3,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,68.5439987182617,051488,00
2022,08,019000,103,11,180302,3,5,01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,68.5439987182617,051488,00
2022,08,019028,002,11,180208,6,6,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019028,014,11,180208,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,60.0056037902832,043770,00
2022,08,019028,026,11,180208,6,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019028,046,11,180208,6,6,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019028,056,11,180208,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,60.0056037902832,043770,00
2022,08,019028,077,11,180208,6,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019028,087,11,180208,6,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019028,108,11,180208,6,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,60.0056037902832,043770,00
2022,08,019047,041,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,72.6489639282227,043830,00
2022,08,019047,042,11,180204,6,7,02,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,043,11,180204,6,7,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,044,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,439,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,440,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,441,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019047,442,11,180204,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,72.6489639282227,043830,00
2022,08,019049,002,11,190113,5,3,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,30.1609802246094,015868,02
2022,08,019049,013,11,190113,5,3,02,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,30.1609802246094,015868,02
2022,08,019049,036,11,190113,5,3,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,30.1609802246094,015868,02
2022,08,019049,052,11,190113,5,3,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,30.1609802246094,015868,02
2022,08,019049,071,11,190113,5,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,30.1609802246094,015868,02
2022,08,019049,079,11,190113,5,3,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,30.1609802246094,015868,02
2022,08,019080,009,11,190109,5,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,52.4739952087402,015923,00
2022,08,019080,020,11,190109,5,3,01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,52.4739952087402,015923,00
2022,08,019080,031,11,190109,5,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,52.4739952087402,015923,00
2022,08,019080,044,11,190109,5,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,52.4739952087402,015923,00
2022,08,019080,074,11,190109,5,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,52.4739952087402,015923,00
2022,08,019080,085,11,190109,5,3,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,52.4739952087402,015923,00
2022,08,019080,106,11,190109,5,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,52.4739952087402,015923,00
2022,08,019090,010,11,190111,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019090,027,11,190111,5,5,02,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019090,047,11,190111,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019090,067,11,190111,5,5,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019090,084,11,190111,5,5,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019090,103,11,190111,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,9.45432472229004,049335,00
2022,08,019094,002,11,190201,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,015793,00
2022,08,019094,017,11,190201,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,015793,00
2022,08,019094,031,11,190201,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,015793,00
2022,08,019094,061,11,190201,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,015793,00
2022,08,019094,075,11,190201,5,5,01,0,0,0,0,0,0,0,0,0,10,11,12,0,0,0,16,0,0,18,0, ,2,272.799621582031,015793,00
2022,08,019094,090,11,190201,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,015793,00
2022,08,019102,006,11,190107,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,016126,00
2022,08,019102,021,11,190107,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,016126,00
2022,08,019102,050,11,190107,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,272.799621582031,016126,00
2022,08,019102,065,11,190107,5,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,272.799621582031,016126,00
2022,08,019102,079,11,190107,5,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,272.799621582031,016126,00
2022,08,019130,021,11,190301,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,97.9371871948242,016210,00
2022,08,019130,032,11,190301,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,97.9371871948242,016210,00
2022,08,019130,044,11,190301,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,97.9371871948242,016210,00
2022,08,019130,055,11,190301,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,97.9371871948242,016210,00
2022,08,019130,067,11,190301,7,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,97.9371871948242,016210,00
2022,08,019130,078,11,190301,7,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,97.9371871948242,016210,00
2022,08,019140,009,11,190202,5,6,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,020,11,190202,5,6,02,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,031,11,190202,5,6,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,042,11,190202,5,6,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,051,11,190202,5,6,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,104,11,190202,5,6,02,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,115,11,190202,5,6,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015823,00
2022,08,019140,125,11,190202,5,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2,77.2059173583984,015823,00
2022,08,019152,033,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,035,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,036,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,038,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,039,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,16,0,0,18,0, ,2,77.2059173583984,015855,00
2022,08,019152,157,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,158,11,190206,5,7,01,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019152,160,11,190206,5,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,77.2059173583984,015855,00
2022,08,019177,053,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,055,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,056,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,133,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,134,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,135,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,138,11,190304,7,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019177,139,11,190304,7,8,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,73.6498107910156,016178,00
2022,08,019200,005,11,200104,1,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,292.660186767578,001716,00
2022,08,019200,022,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,292.660186767578,001716,00
2022,08,019200,055,11,200104,1,2,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,292.660186767578,001716,00
2022,08,019200,071,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,292.660186767578,001716,00
2022,08,019200,088,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,292.660186767578,001716,00
2022,08,019200,104,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,292.660186767578,001716,00
2022,08,019207,015,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,473.662994384766,001593,00
2022,08,019207,059,11,200104,1,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,473.662994384766,001593,00
2022,08,019207,082,11,200104,1,2,02,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,473.662994384766,001593,00
2022,08,019207,103,11,200104,1,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,473.662994384766,001593,00
2022,08,019207,168,11,200104,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,473.662994384766,001593,00
2022,08,019207,190,11,200104,1,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,473.662994384766,001593,00
2022,08,019224,020,11,200115,1,2,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,390.213592529297,048252,00
2022,08,019224,043,11,200115,1,2,02,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,390.213592529297,048252,00
2022,08,019224,053,11,200115,1,2,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,390.213592529297,048252,00
2022,08,019224,105,11,200115,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,390.213592529297,048252,00
2022,08,019224,119,11,200115,1,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,390.213592529297,048252,00
2022,08,019241,035,11,200101,1,2,01,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0, ,2,355.247253417969,001219,00
2022,08,019241,055,11,200101,1,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,355.247253417969,001219,00
